,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,log_koi_period,log_koi_period_err1,log_koi_time0bk,log_koi_time0bk_err1,log_koi_impact,log_koi_impact_err1,log_koi_duration,log_koi_duration_err1,log_koi_depth,log_koi_depth_err1,log_koi_prad,log_koi_prad_err1,log_koi_teq,log_koi_insol,log_koi_insol_err1,log_koi_model_snr,log_koi_tce_plnt_num,log_koi_steff,log_koi_steff_err1,log_koi_slogg,log_koi_slogg_err1,log_koi_srad,log_koi_srad_err1,log_koi_srad_err2,log_ra,log_dec,log_koi_kepmag
5463,CANDIDATE,0,0,0,0,-0.39579998178332776,-13.054704728930513,4.880431767501757,-5.952243833954701,-2.2302644314144198,-1.0509656352007566,-0.08229524272683028,-2.1803674602697964,5.4359030295006,3.2229076859815713,0.25464221837358075,-0.818710403535291,7.51425465281641,7.8917607325243315,7.895477346870582,2.3513752571634776,0.0,8.605387202152153,5.049862417485402,1.5155666968240298,-3.649658740960655,-0.15315117949417478,-1.2344320118106447,-2.8302178350764176,5.656378973624898,3.627319186905335,2.7581728105054206
5464,CANDIDATE,0,0,0,0,2.1528840760503667,-9.564162246932508,4.900733296316996,-5.031348335693798,-1.5417792639602856,-1.4024237430497744,0.7966058889281753,-1.487220279709851,4.146304301152812,2.0669893337405965,1.2029723039923526,-0.49265831981054176,7.346010209913293,7.2192100288185,6.731746951750562,2.2925347571405443,0.0,8.59748202264504,5.2522786636350185,1.2375042875347284,-0.12216763397420753,1.4429109615387867,-0.24079848655293046,1.143585654310841,5.673416699232699,3.6273739553768203,2.5467070506934473
5465,FALSE POSITIVE,0,1,0,0,0.3398179335303038,-16.304425229149814,4.879402849246035,-9.91758647691563,-0.5141645250315053,-4.961845129926823,1.8347024129445646,-4.930900326077402,13.46231526728979,5.910799354063955,5.381048764145501,3.6976161775563203,7.724446645633537,8.730297719944266,7.985586802132812,7.882729927192068,0.0,8.737131611781498,4.3175014467807555,1.3969869906586339,-1.7092582477163114,0.6221880916194515,-1.0584304990352777,-0.8627499649461253,5.676720685281564,3.628936994884188,2.6261891746218895
5466,FALSE POSITIVE,1,0,0,0,0.1042175349041195,-15.961091902148656,4.884055670406921,-9.33703802502214,-2.111964733385396,-4.135166556742356,2.094271039125834,-4.577555018955118,12.613901624160276,5.402681886366639,5.180546830813529,3.6090513067540226,7.987524479848767,9.788676969761251,9.170311916687039,7.641372392095795,0.0,8.663542087751374,4.356721647120231,1.2828764019214018,-1.2801341652915001,1.166582415107377,-0.40346710544549125,0.15357908792830077,5.679325253525753,3.627098168307045,2.67552700939665
5467,CANDIDATE,0,0,0,0,2.631249441520307,-8.50922502176706,4.922518579172941,-4.55638002181866,-1.7778565640590636,-1.2552660987134867,1.6217616621229323,-0.9861768593383213,5.322522055244854,3.1697275966014704,0.11332868530700327,-1.7092582477163114,6.513230110912307,3.8877303128591016,3.23871766708174,2.33214389523559,0.0,8.607399459302387,5.187391392417329,1.5038551498590351,-2.1541650878757723,-0.23572233352106983,-2.0794415416798357,-2.302585092994046,5.656462259582037,3.6323059544724385,2.732092195582448
5468,FALSE POSITIVE,0,1,0,0,1.9789256222698741,-13.22218371268654,4.902175959833486,-8.482791764698906,-0.5996568374726066,-5.115995809754082,1.949404038309569,-4.247495741716276,12.012791248499877,5.910799354063955,3.5272424885128144,2.173728470869041,6.736966958001855,4.780131388375754,4.559136718636051,6.509216130944706,0.0,8.63994165667529,5.225752050042835,1.5201694446759182,-3.1941832122778293,-0.22564668153232836,-1.5750364857167678,-2.6882475738060303,5.670660515570957,3.631240807333547,2.8320950719641638
5470,FALSE POSITIVE,0,1,0,0,3.0846110566466654,-13.515405965513937,5.01901882984994,-9.89353722168296,-0.03045920748470846,-3.649658740960655,1.8444973863122507,-5.580680277522218,11.670868943036183,3.4750981895016895,4.741709550126918,3.119762421970841,6.829793737512425,5.151729681705193,4.664862608736073,7.989967146282466,0.0,8.686598356276965,5.181789168253832,1.362001668550846,-0.7830718880879323,0.7227059828014898,-0.8964881045779752,-0.05129329438755058,5.665481362540244,3.672184414262292,2.6330392572896955
5471,FALSE POSITIVE,0,1,0,0,2.2558691963185713,-15.060305356810465,4.92561381304074,-10.596634733096073,-0.014098924379501648,-2.1892564076870427,1.3137424853123147,-5.88890795878289,11.129965212202134,-0.355247391947547,4.356324137321509,3.1553394680628286,7.039660349862076,5.995332058634471,5.918331868431692,8.143866080835881,0.0,8.619208116822968,5.204012181567196,1.3446908112648153,-0.3495574761698683,0.5794184152316023,-0.6198967188203526,0.071389996086673,5.690534405235473,3.6736381431794025,2.5060156129982354
5472,CANDIDATE,0,0,0,0,0.6736294987629406,-11.39070783224598,4.885114625015178,-5.322610059117081,0.14842000511827322,-1.3318061758358208,2.472834068553731,-1.0216512475319814,5.336576078665127,1.5042995943107957,3.726416057642662,2.0783159083923257,7.681099001536359,8.555840663375099,7.8441352637381,4.085976312551584,0.0,8.73568594451502,4.304078606626376,1.3699108818693666,-1.7092582477163114,0.7875478559814296,-0.8580218237501793,-0.6616485135005743,5.690854433153176,3.673688097547823,2.6209660941950967
5473,FALSE POSITIVE,0,1,0,0,2.923804237074542,-13.964010566282719,4.896840789165469,-10.188506507568425,-0.048140375327934866,-3.772261063052987,1.4462622967769243,-6.114762763452475,11.734708090645096,3.218915824068222,4.182050142641207,2.9580823261020854,6.720220155135295,4.716979861040097,4.55199090371661,7.890470252904074,0.0,8.778325928634482,5.087602508052838,1.463255402256019,-2.24431618487007,0.1570037488096647,-1.0642108619507773,-1.6928195213731514,5.671782355490736,3.6947377606776297,2.6047616115962793
5474,FALSE POSITIVE,1,0,0,0,-0.3114194274460061,-9.59160079138753,4.879565630832848,-2.787093408442663,-0.14757236446713573,-1.973281345851445,1.4655675420143985,0.18315454309784637,5.796057750765372,3.2734018882227662,1.2947271675944,0.880041599199034,8.068089626278244,10.107058402119248,10.85777480623935,2.72785282839839,1.0986122886681098,8.90815361332152,5.433726370356932,1.4194873284756546,-2.2926347621408776,0.5721088521828891,0.15956456967133825,-1.2073117055914506,5.673997266786836,3.695407077746179,2.4332624166356616
5475,FALSE POSITIVE,0,1,0,0,2.5534778179261477,-13.537878821365995,4.8891417311901755,-9.416135284955779,0.14063112973974543,-2.864704011147587,1.7434984150552373,-5.184988681241033,10.657706313835016,3.4750981895016895,3.8556642717587617,2.6232908318930077,6.660575149839686,4.47745044438572,4.322289899819133,7.33810810259808,0.0,8.67214355141406,5.062601362120862,1.4902038245104021,-2.312635428847547,-0.03355678352884264,-1.2623083813388996,-2.120263536200091,5.68983516150119,3.6958766415997717,2.721624321129328
5477,CANDIDATE,0,0,0,0,3.3417380887112103,-7.693895326391247,4.909344264613637,-4.305065593537753,-0.5703987153008919,-4.2063940660307235,0.3038014543316642,-0.5942072327050416,5.2832037287379885,3.953184142433087,0.19885085874516517,-0.7528971849657193,6.26530121273771,2.8970163006148333,3.0625026771878434,1.791759469228055,0.0,8.611775833902186,5.123969931766496,1.5181994319998293,-3.6888794541139363,-0.17673717850005405,-1.1147416705979933,-2.8473122684357177,5.678963482413591,3.7221459133277532,2.703171653651103
5478,FALSE POSITIVE,1,0,0,0,-0.04345462038238885,-13.326930543145602,4.882139809498476,-6.543112165394228,-1.1147416705979933,-1.973281345851445,-0.41188567591108716,-2.695627681103653,6.110801929696603,3.502579995950758,0.9042181506398859,-0.327116141697188,7.6676260915849905,8.507946572899451,8.349829840753454,3.005682604407159,0.6931471805599453,8.750207862525711,5.1299046320653305,1.4674134124046827,-2.0794415416798357,0.11511280710050467,-1.1147416705979933,-1.7429693050586228,5.6802454050021876,3.722217489544158,2.6014296326519375
5479,FALSE POSITIVE,1,0,0,0,0.4723170761626142,-10.561267589258781,4.882445040729798,-3.9954046143671973,-0.31471074483970013,-1.4740332754278973,2.204641448663919,-0.24207156119972859,3.490428515390098,0.6936470556015963,0.43178241642553783,-0.991553216374702,7.820840879907344,9.120206671056987,8.622516886396191,3.109060958860994,0.0,8.764053269347762,4.330746498094504,1.355061658688792,-1.7957674906255938,0.9210792486059522,-0.5108256237659907,-0.6106459590482015,5.69071074396598,3.7225383346806993,2.617395832834079
5480,FALSE POSITIVE,0,1,0,0,4.330971650703937,-9.889584647367137,4.9412373119916495,-7.544522126105975,-0.23698895813626292,-4.135166556742356,2.601570540917182,-3.2314546070750607,11.298134434036164,5.36598068790813,4.152298955482657,2.7745243477075365,6.480044561926653,3.753027273937688,3.4685756169921036,6.404070763367513,0.0,8.810310466357958,5.241752306050936,1.3907842663927426,-1.2039728043259361,0.6376344706296865,-0.738144546490681,-0.42312004334688524,5.695102647038552,3.7215830393476055,2.621402394376538
5481,CANDIDATE,0,0,0,0,-0.342982796395997,-10.245977861482904,4.882627286126191,-5.172566161242476,-1.9241486572738007,-1.1270117631898078,0.2761154360803155,-1.579879110192556,5.4089638866351,3.434019462029382,0.3987761199573678,-0.9137938516755678,7.618742377670413,8.315434348580858,8.106584176072552,2.2407096892759584,0.0,8.633731007664188,5.1299046320653305,1.4754492724307835,-1.870802676568508,0.001998002662673058,-1.3093333199837625,-1.725971728690052,5.7030231197525625,3.7924062845982314,2.73722057840199
5482,FALSE POSITIVE,0,0,1,0,0.4536607031754613,-13.20574498634338,4.890763628770696,-6.868534565828855,0.21349717426240436,-0.8940401229393353,1.7291213633791114,-2.9603651297166995,7.0193860951533225,2.2513970562246124,3.354455119110024,1.9989091307879152,7.389563953677635,7.391932979783754,7.116419306114561,4.9788005705762375,0.0,8.691314551644853,5.075180065214296,1.4841014211228027,-2.111964733385396,-0.038740828316430484,-1.3903023825174294,-1.9449106487222296,5.6991773540129795,3.747012268071861,2.68348424715696
5483,FALSE POSITIVE,1,0,0,0,0.9242189602494995,-10.315977275581258,4.895680006588889,-4.890189141020389,-0.8078848580303686,-3.4326880487535263,0.4382549309311553,-0.778705068921592,4.991792206294776,3.5553766325098297,0.03922071315328133,-0.818710403535291,7.104144092987527,6.252154333496154,6.493165164346967,2.0412203288596382,0.0,8.638702608813434,5.117999800422779,1.514907428587867,-3.4420193761824103,-0.17316361900918903,-1.0328245481301066,-2.7181005369557116,5.644769671911218,3.749192921644544,2.7475272916444102
5484,FALSE POSITIVE,0,1,0,0,1.4442933221982335,-13.261625444737836,4.906765991952604,-7.99839939800107,0.0314986670593708,-1.1425641761972924,1.6531676752954256,-3.8873303928377747,11.127292395490432,5.361296860534085,3.6378492830011573,1.9185389522591814,6.950814768442584,5.637713894686496,5.061334745527309,5.926392550364267,0.0,8.640295388550221,5.117999800422779,1.5000693753787353,-1.995100393246085,-0.21815600980317063,-1.9310215365615626,-2.145581344184381,5.666305365874295,3.748783604688579,2.6985384407296142
5485,CANDIDATE,0,0,0,0,-0.10269344988620825,-15.280848126424617,4.881492527824301,-8.492500578825865,-0.11260894438265437,-4.9062752787720125,0.5381878405218022,-3.575550768806933,8.46789789969136,3.608238650950278,1.8196988379172965,0.9520439015799729,7.431299675155903,7.559741866036994,7.786539763166823,5.394990253808298,0.0,8.661466680572662,5.081410576145298,1.5258388885577867,-3.506557897319982,-0.28103752973311236,-1.1425641761972924,-3.0159349808715104,5.66146846485673,3.773490281254645,2.680747518574201
5486,CANDIDATE,0,0,0,0,1.9282959676208233,-9.312373097541334,4.890663063901197,-4.718338884093729,-2.513306124309698,-1.0051219455807707,1.1628382609673809,-1.3356012468043725,4.820281565605037,2.6810900195194267,0.17395330712343798,-0.9137938516755678,6.9584483932976555,5.668189838730813,5.671193853812956,2.312535423847214,0.0,8.744169388750624,5.159061046324451,1.4893021111941198,-2.864704011147587,0.060153922819747144,-1.016111067156366,-2.1286317858706076,5.669907957097854,3.7728098794257274,2.7146285164623327
5487,FALSE POSITIVE,0,1,0,0,0.7482022983839035,-15.405145843102195,4.885306520581821,-9.424771982688371,-0.09431067947124129,-2.137070654516472,1.2422536528678887,-4.993778177029833,10.956335095836494,4.276680007808494,3.914619631275412,2.6596299684996576,7.509335266016592,7.872615198231198,7.72220861505025,6.954734280176131,0.0,8.734721003944811,5.236447281964739,1.4202125793233513,-1.3509272172825992,0.3804891220379873,-0.8722738464573806,-0.8770700187208736,5.693443982811635,3.773207987578413,2.6227827571225064
5488,FALSE POSITIVE,0,1,0,0,4.253856130630983,-10.824790826233828,5.0187915743584,-8.517193191416238,-0.05657035148839423,-3.079113882493042,1.8594959962891915,-4.439655747510518,11.661776411702583,5.209491617307365,3.6995720836526793,2.0895156272513105,5.921578419643816,1.5238800240724537,1.0441561028720507,6.632923618509176,0.0,8.604837701268284,5.093756335757269,1.5267082648351042,-3.4112477175156566,-0.28103752973311236,-1.8838747581358606,-2.8302178350764176,5.700888390832698,3.7733839853396978,2.7152244048502103
5489,FALSE POSITIVE,0,0,1,0,-0.25773025489423995,-12.170705501692883,4.880553487659065,-5.129418830086223,-1.6094379124341005,-1.2801341652915001,0.3133498192003588,-1.7203694731413819,5.670570340450087,3.5553766325098297,0.10436001532424286,-2.513306124309698,7.21890970761906,6.716631092474028,5.573069962395473,2.1400661634962708,0.6931471805599453,8.419580362549237,5.06891049150863,1.52757688595378,-2.9374633654300153,-0.4034671054454914,-3.0159349808715104,-2.8302178350764176,5.708287578087992,3.7960496612918315,2.763547977587632
5490,FALSE POSITIVE,0,1,0,0,2.0214548120722577,-14.279134580245971,4.905358698620736,-9.60338296008579,-0.10536051565782628,-1.8904754421672127,0.9015343906321767,-5.37952742197358,10.704950876579533,3.815534131236442,2.9338568698359038,0.8883026953339863,6.536691597591305,3.984157603187345,3.1104439306858884,6.810362932973487,0.0,8.53405030848266,4.912662238650196,1.5430844118840792,-3.540459448995663,-0.4557063245449111,-2.4889146711855394,-3.218875824868201,5.648793376736342,3.799290897333565,2.6815693238526124
5492,FALSE POSITIVE,0,1,0,0,0.4738484976320457,-15.817991058507982,4.880027052708672,-9.574183805393528,-0.10314075891951349,-4.422848629194137,1.5943567614059957,-5.377360573888489,11.881726588706801,4.32149341493015,4.87106666636795,2.5580796611925813,7.987184748233473,9.782896640983259,8.380809964747321,7.415776975415394,0.0,8.990566138131577,4.143150599281431,1.3855440797291865,-2.0635681925235456,0.8389776287714849,-1.4696759700589417,-0.8556661100577202,5.667909325486469,3.7986619259964587,2.540893080828027
5493,FALSE POSITIVE,0,1,0,0,3.1122030872903257,-13.064094469280352,4.964834474381141,-9.453686630607912,-0.14966077455440627,-4.8283137373023015,2.0002589848038475,-5.005647752585217,10.735940049494326,3.391180715275501,2.9507349076232554,1.0299764962779714,6.249975242259483,2.8355635214011694,2.0981406191123204,7.780386661515877,0.0,8.57828829077605,5.06891049150863,1.5338519254775054,-3.473768074496991,-0.3609698682216131,-2.2730262907525014,-3.079113882493042,5.675831802014181,3.798241151855913,2.5434113791605633
5494,FALSE POSITIVE,0,1,0,0,0.07451175519380546,-15.48151882188677,4.879771205812543,-8.88825687280707,-0.4780358009429998,-4.199705077879927,1.3005458227774125,-4.585367558691911,12.647708949943166,6.481578660668826,4.257596556295705,3.1108896429414394,7.562681246721884,8.084109168268077,8.180522815166665,6.286742696181391,0.0,8.716044050161402,5.697096842204472,1.480922490198673,-2.1803674602697964,0.0620353909194527,-1.0817551716016869,-1.7092582477163114,5.694046197225298,3.831515111238805,2.649431898613798
5495,FALSE POSITIVE,0,1,0,0,0.3922610334002757,-15.969675645840047,4.8809494221604615,-9.65350734726836,-0.9441759353636908,-4.074541934925921,1.163803721612371,-5.564890475789582,12.899244825777624,5.950645156751003,3.867234822638012,1.6754129013576333,7.180069874302796,6.553833683954215,5.611853571886192,6.999331222469347,0.0,8.567886305731756,5.056252174754775,1.5173226235262947,-2.4889146711855394,-0.33267943838251657,-2.513306124309698,-2.6450754019408214,5.6427121014240305,3.8339784118610556,2.6378423060587135
5496,FALSE POSITIVE,0,1,0,0,2.4918440146962917,-14.141240698053585,4.938892930503444,-9.907495573933668,-0.2876820724517808,-6.214608098422191,2.0672639448101604,-5.643628551836454,10.670976606464201,2.7726512202867375,3.9186013207882686,2.3341806545837964,7.177782416195197,6.546527127767023,6.029412816432493,8.242624758109839,0.0,8.820256365906321,5.087602508052838,1.358409157630355,-1.3205066205818874,0.7948008342864451,-0.7874578600311867,-0.3856624808119848,5.661681433337557,3.835114098932984,2.5131701150608596
5497,CANDIDATE,0,0,0,0,2.3695065539240305,-5.709901155664378,4.949582247185561,-0.8370175509796473,-0.30788477976930023,-1.5050778971098575,1.5383714640002402,-0.818710403535291,6.01224708629051,3.93575906310473,0.9969486348916096,-0.1972321695297089,6.915723448631314,5.499092602000238,5.3705031353091055,2.2407096892759584,0.0,8.775549434486189,5.06891049150863,1.4611698957649975,-2.2164073967529934,0.21672298351128702,-0.9649559038554361,-1.5896352851379207,5.643244934464718,3.799852509960283,2.6598398687977873
5498,FALSE POSITIVE,0,1,0,0,-0.06728774960530474,-16.39253249666008,4.884149091262176,-9.662897087618198,-0.0987159729391577,-3.772261063052987,1.1608043089245572,-5.48464694473953,11.790102552776862,4.206198946996243,4.071928522937768,2.8909826823549207,7.579167967396076,8.147797683068125,8.070356250154257,7.046908340374713,0.0,8.693161274238017,5.198502556112442,1.4868181988861897,-2.6882475738060303,0.07510747248680548,-1.1026203100656484,-1.9589953886039688,5.702563365177461,3.860250627877529,2.6865541407573232
5499,CANDIDATE,0,0,0,0,2.8430336431591754,-8.214130016926154,4.9628047693256105,-4.439655747510518,-0.7260836808062101,-5.221356325411908,1.0902440389975931,-0.9014021193804044,5.814428994743265,3.8712218440242134,-0.030459207484708574,-2.2926347621408776,5.91350300563827,1.4883995840570443,0.15785808461558012,2.0014800002101243,0.0,8.232440158470336,3.9120430052281487,1.552655898335116,-2.796881414808826,-0.6424540662444271,-2.975929646257811,-3.0159349808715104,5.648437333490305,3.8610593198715306,2.7681413473125014
5500,CANDIDATE,0,0,0,0,2.140310544221104,-9.279690450110976,4.885534624746289,-4.667045589706179,-2.6036901857779675,-0.9649559038554361,1.1174340429086975,-1.3093333199837625,4.76473475565943,2.549523292873973,-0.2876820724517809,-2.6450754019408214,6.520621127558696,3.914819092730147,2.802208202252043,2.3513752571634776,0.0,8.494743062578646,4.9836134709999484,1.5195132049061133,-2.703062659591171,-0.33547273628812946,-2.7646205525906042,-2.6882475738060303,5.663991719059594,3.8619929128651207,2.691582008394903
5501,CANDIDATE,0,0,0,0,0.27950546114015,-12.10894593479945,4.88784803316466,-5.73837391942582,0.18148787604537706,-0.8076605673487061,1.669026703845758,-1.8263509139976741,6.905051627407822,3.303253737332029,2.6411978941143697,-0.08229524272683016,7.00033446027523,5.83653439690594,4.5301340909538546,3.9871304779149512,0.0,8.448485993406447,4.8903566469904804,1.547562508716013,-2.9187712324178627,-0.6014799920341216,-3.2968373663379125,-3.270169119255751,5.653810096947645,3.9011988753235824,2.662704099335333
5502,FALSE POSITIVE,1,0,0,0,2.5107694977110335,-14.042411158156195,4.8997193243288875,-9.879771025918812,-0.6792442753909539,-5.115995809754082,1.7733069301524922,-5.657853542767802,12.883852348958998,4.753598811758862,4.320284200838311,3.095170285760048,6.761572768804055,4.877713239597068,4.735856284599983,7.84015555258936,0.0,8.73985662749357,5.159061046324451,1.4890765557629164,-2.7181005369557116,0.06391332574365265,-1.1583622930738837,-2.198225077669803,5.662009333494915,3.9006639549953186,2.6919208191723265
5503,FALSE POSITIVE,0,1,0,0,3.2360027737666615,-12.186270018233994,4.909850914161793,-8.721760357157512,0.11955923505763906,-3.270169119255751,1.6558843799098482,-4.6766661876931614,10.748604464955758,4.2283071118850675,3.7709201644501458,2.3888545281462217,6.398594934535208,3.4314032237192214,3.1320535209122293,6.665683717782408,0.0,8.657650544111494,5.0434315685113384,1.494700234963677,-2.2164073967529934,-0.10536051565782628,-1.4828052615007343,-2.111964733385396,5.666697205152616,3.901568931517746,2.6507035342496574
5504,FALSE POSITIVE,0,1,0,0,3.0161745207595407,-13.351776541732134,4.941762160440444,-9.647296147175718,-0.2510287548037454,-4.135166556742356,1.4956195072338825,-5.310389947782306,11.436821656305334,4.421259366985701,3.5562048372093953,2.379638722436337,6.504288173536645,3.853121897507985,3.7492922887991775,7.390675133494419,0.0,8.689632748355741,5.062601362120862,1.5011843269938463,-2.900422093749666,-0.03770186718401153,-1.2106617924767327,-2.322787800311565,5.674356032654654,3.9018855748729204,2.6996147222811087
5505,FALSE POSITIVE,0,0,1,1,-0.6392670740577039,-12.915349208020002,4.881370519830195,-5.46555328592395,-1.2552660987134867,-1.6347557204183905,0.33289441527332897,-2.137070654516472,4.432006566978902,1.9316663286384648,-0.23572233352106983,-1.4653375684603434,7.656810091480378,8.458491469641945,8.265743011064293,2.6946271807700692,0.0,8.66544076787644,5.0434315685113384,1.5146875758882896,-3.324236340526027,-0.15082288973458366,-1.4146938356415886,-2.5257286443082556,5.678596760511239,3.9027554136556017,2.731506277138551
5506,FALSE POSITIVE,0,0,1,1,1.1987221075125774,-10.371892460418167,4.87905612797026,-4.6356293934728,-0.37251400796847856,-1.2517634681622845,1.1480371719956326,-1.1874435023747254,5.2235938203521,3.1570429734362415,0.23901690047049992,-1.3432348716594436,7.00033446027523,5.837059668308235,5.4465261424624405,2.4336133554004498,0.0,8.591372589590488,5.220361230469121,1.4987297904496788,-2.375155785828881,-0.13353139262452263,-1.6873994539038122,-2.1892564076870427,5.671015210467651,3.6313533285586734,2.743352992804597
5507,CANDIDATE,0,0,0,0,2.9001731612685466,-7.620901106048772,4.982294116915015,-3.912023005428146,-3.2188758248682006,-0.8416471888783893,1.548200602962911,-0.27575350158650713,5.361761539104571,3.4657671523114555,0.4054651081081644,-0.7528971849657193,6.602587892189336,4.243051882383293,4.1722465185833215,2.066862759472976,0.0,8.725507328484445,5.141669404438777,1.4940270609227726,-2.9374633654300153,0.025667746748577813,-1.1239300966523995,-2.2349264445202306,5.679251570656957,3.6319699445888562,2.7294202268384025
5508,FALSE POSITIVE,0,1,1,0,0.3264794243657229,-9.7178382056495,4.879714585905689,-3.4203802010789293,-3.872802292274865,-0.7920839284199688,2.163323025660538,0.5312163134137247,4.168214410788556,2.8904273119085677,-0.5108256237659907,-1.8904754421672127,7.212294468500341,6.68311060154166,6.406848632442481,1.0296194171811581,0.0,8.568076401730806,5.147500290750041,1.5177611238621964,-3.1465551632885744,-0.26396554583446485,-1.6713133161521878,-2.7488721956224653,5.680414832238381,3.629949150816385,2.648441729496899
5509,FALSE POSITIVE,0,1,0,0,0.17867698172466157,-10.504967544570249,4.879391568479321,-3.600868576791223,-0.14850000831844395,-4.509860006183766,1.6851759838252716,-2.4013010659332035,9.0173622349937,4.663448528029832,2.7040421797046714,1.4209373045634301,7.59488438721652,8.21250059013105,8.059719059162866,4.661550519424199,0.0,8.62748154531036,5.225752050042835,1.4146388341290332,-1.0272222925814367,0.3457151037023904,-0.9364934391916745,-0.742337424750717,5.677725727056602,3.675214005749846,2.662145868911235
5510,CANDIDATE,0,0,0,0,2.9922793289964895,-7.825797543895098,4.98186881122014,-4.092346559559427,-2.556187851792964,-0.9755100915341263,2.1377104498038118,-0.8393296907380268,4.583946549536464,2.140183803635222,0.883767540168595,0.08709470685093373,6.866933284461882,5.303354658065305,5.618591258350447,2.653241964607215,0.0,8.612503371220562,5.153297374827893,1.328400382700988,-0.657780036722654,0.9126842362800434,0.10885440491208208,0.29117596170603677,5.682145746424727,3.6749828165753033,2.5930133911138515
5511,FALSE POSITIVE,1,0,0,0,0.9300784311961623,-11.148282351382319,4.889455270203062,-5.405902577227974,0.17227122094045313,-4.135166556742356,3.002856833496287,-0.8818893051568227,5.793623178655991,1.5042995943107957,3.917010546939185,2.162288007455323,7.6577552711348655,8.464779269359983,7.650564148585263,4.600157644164547,0.0,8.770283819098399,4.34381840878234,1.354287564984804,-1.5558971455060706,0.8127064156175846,-0.9390477189967712,-0.53785429615391,5.682426074880508,3.6740609250392855,2.6333266549062735
5512,FALSE POSITIVE,1,0,0,0,-0.6333706283705669,-12.414327584350632,4.880429945003794,-5.163786473590431,-4.29768548624013,-0.7627116439458544,1.2490417676935142,-1.4271163556401458,5.763622475012218,3.417759469961134,1.0715836162801904,0.43889988419440173,8.039802343736485,9.99407112496496,10.525501205968425,2.5257286443082556,0.0,8.784774592161016,5.459589769454254,1.4177930281792617,-1.5417792639602856,0.4836599556932211,-0.14734058789870913,-0.7528971849657192,5.692669318316789,3.6961178932888687,2.5118730980178148
5513,CANDIDATE,0,0,0,0,-0.2057963724401212,-12.991335114997925,4.883743903025881,-6.087975447488826,-3.079113882493042,-0.898942093539542,-0.3930425881096072,-2.282782465697866,5.211669559822364,2.912405010964237,0.3074846997479607,-0.9649559038554361,7.566828479208331,8.097280213672917,7.9192001784913515,2.617395832834079,0.0,8.649098262296176,5.049862417485402,1.4870442642200337,-2.282782465697866,-0.011060947359424835,-1.2658482080440234,-1.966112856372833,5.658605769074639,3.697973973320208,2.7451532890537123
5515,FALSE POSITIVE,0,1,0,0,-0.5568060319992748,-16.985596218663044,4.791781808941222,-9.661325995386157,-0.07375418858866198,-4.509860006183766,0.2758118998812936,-4.358310108056566,8.336749869634055,2.5573048277429997,2.299580583973747,1.403888669520842,7.773173680482536,8.927933693465969,9.109702133241342,6.039301876522142,0.0,8.656085190282855,5.017286459309552,1.4562867329399256,-1.8578992717326,0.17898265552843995,-0.715392789507265,-1.546463113272712,5.69958360506169,3.72294971489077,2.5879143998622296
5516,FALSE POSITIVE,0,1,0,0,-0.44134387957455307,-16.503758131770304,4.88196299199461,-9.32350907008182,0.19474407679251166,-2.282782465697866,0.8384805303033344,-5.004156327998547,10.625222189947985,4.373250738901771,3.9895394478559743,2.7246450746740467,7.693025748417888,8.610020290926755,8.420193405030279,6.463653287259055,0.0,8.682538124003075,5.062601362120862,1.478645622184077,-1.8971199848858813,-0.011060947359424835,-1.2729656758128876,-1.7660917224794772,5.6481577781878896,3.7242736246130312,2.7178024925448883
5517,FALSE POSITIVE,0,1,0,0,0.6273390409978835,-14.38114441822526,4.888299668611134,-8.294049640102028,0.21752781252857398,0.6450068052320104,0.566789991683423,-4.254513314374922,7.3334150943758205,2.1634379615838872,3.447762850809476,2.233342190251885,7.346010209913293,7.216878341762479,7.0774145057754145,5.203457085524077,0.0,8.704668113450987,5.087602508052838,1.4877221537500038,-2.4651040224918206,0.003992021269537457,-1.2073117055914506,-2.0635681925235456,5.681035274356964,3.723916403481643,2.6628436082641307
5518,FALSE POSITIVE,0,1,1,1,3.7106181472011186,-7.007686117607187,5.096235453564466,-3.989984546897858,-0.011060947359424948,-4.199705077879927,1.88129543453891,-0.818710403535291,6.213006817055218,3.681376376292786,1.208960345836975,0.04974209189481401,6.278521424165844,2.9507349076232554,2.9036718077047774,2.501435951739211,0.0,8.711443319075466,5.24702933530453,1.506297153514587,-2.900422093749666,-0.08012604447928497,-1.2344320118106447,-2.343407087514301,5.677940460924015,3.7472176758734026,2.761464577736846
5519,CANDIDATE,0,0,0,0,0.9714804437581607,-9.833961489887518,4.882294975928807,-3.9845936982629815,-1.6094379124341005,-1.3394107752210402,0.5653138090500605,-0.0812100554255433,5.00930107108312,2.960156908040071,1.269760544863939,0.7518876755825454,7.651595573857601,8.441756028587543,9.052878165090673,2.066862759472976,0.0,8.555451903533328,4.969820243996333,1.226418993155766,-1.1679623668029029,1.0767074532800598,0.5601870533037148,0.15357908792830077,5.68384296399192,3.7472012146147855,2.6051311470943683
